country_name,iso3,year,peer_rank,peer_name,peer_iso3,distance,similarity_pct,shared_vars
Belgium,BEL,1820,1,Germany,DEU,9.841,90.2,2
Belgium,BEL,1820,2,Uruguay,URY,10.667,89.3,2
Belgium,BEL,1820,3,United States,USA,12.905,87.1,3
Belgium,BEL,1820,4,France,FRA,14.985,85.0,3
Belgium,BEL,1820,5,Italy,ITA,17.319,82.7,3
Belgium,BEL,1850,1,Switzerland,CHE,6.189,93.8,2
Belgium,BEL,1850,2,Denmark,DNK,6.692,93.3,4
Belgium,BEL,1850,3,Italy,ITA,7.859,92.1,3
Belgium,BEL,1850,4,France,FRA,8.793,91.2,4
Belgium,BEL,1850,5,Uruguay,URY,9.378,90.6,2
Belgium,BEL,1860,1,Uruguay,URY,10.887,89.1,2
Belgium,BEL,1860,2,Denmark,DNK,11.916,88.1,3
Belgium,BEL,1860,3,Switzerland,CHE,11.962,88.0,2
Belgium,BEL,1860,4,France,FRA,12.629,87.4,3
Belgium,BEL,1860,5,United States,USA,13.381,86.6,2
Belgium,BEL,1870,1,United States,USA,13.265,86.7,4
Belgium,BEL,1870,2,Netherlands,NLD,14.229,85.8,5
Belgium,BEL,1870,3,United Kingdom,GBR,16.414,83.6,5
Belgium,BEL,1870,4,Australia,AUS,17.066,82.9,4
Belgium,BEL,1870,5,Denmark,DNK,19.985,80.0,5
Belgium,BEL,1880,1,Netherlands,NLD,6.794,93.2,4
Belgium,BEL,1880,2,United Kingdom,GBR,10.708,89.3,4
Belgium,BEL,1880,3,Denmark,DNK,13.332,86.7,4
Belgium,BEL,1880,4,France,FRA,13.483,86.5,4
Belgium,BEL,1880,5,Ireland,IRL,16.15,83.8,2
Belgium,BEL,1890,1,Netherlands,NLD,10.728,89.3,5
Belgium,BEL,1890,2,France,FRA,13.537,86.5,5
Belgium,BEL,1890,3,United States,USA,15.67,84.3,5
Belgium,BEL,1890,4,Germany,DEU,17.864,82.1,3
Belgium,BEL,1890,5,Denmark,DNK,19.278,80.7,5
Belgium,BEL,1900,1,Netherlands,NLD,6.325,93.7,4
Belgium,BEL,1900,2,Ireland,IRL,6.422,93.6,2
Belgium,BEL,1900,3,Australia,AUS,9.557,90.4,3
Belgium,BEL,1900,4,United Kingdom,GBR,12.431,87.6,4
Belgium,BEL,1900,5,Denmark,DNK,12.703,87.3,4
Belgium,BEL,1910,1,Netherlands,NLD,8.235,91.8,5
Belgium,BEL,1910,2,United Kingdom,GBR,15.488,84.5,5
Belgium,BEL,1910,3,France,FRA,15.754,84.2,5
Belgium,BEL,1910,4,Germany,DEU,16.909,83.1,3
Belgium,BEL,1910,5,Denmark,DNK,17.873,82.1,5
Belgium,BEL,1920,1,Ireland,IRL,2.927,97.1,2
Belgium,BEL,1920,2,Netherlands,NLD,6.833,93.2,4
Belgium,BEL,1920,3,Denmark,DNK,7.21,92.8,4
Belgium,BEL,1920,4,United Kingdom,GBR,8.854,91.1,4
Belgium,BEL,1920,5,Sweden,SWE,11.559,88.4,4
Belgium,BEL,1930,1,United Kingdom,GBR,9.374,90.6,4
Belgium,BEL,1930,2,Denmark,DNK,9.637,90.4,4
Belgium,BEL,1930,3,Sweden,SWE,11.86,88.1,4
Belgium,BEL,1930,4,France,FRA,12.799,87.2,4
Belgium,BEL,1930,5,Netherlands,NLD,12.975,87.0,4
Belgium,BEL,1940,1,Argentina,ARG,10.872,89.1,4
Belgium,BEL,1940,2,Ireland,IRL,13.61,86.4,3
Belgium,BEL,1940,3,Japan,JPN,14.747,85.3,3
Belgium,BEL,1940,4,Netherlands,NLD,15.235,84.8,4
Belgium,BEL,1940,5,Italy,ITA,15.409,84.6,4
Belgium,BEL,1950,1,Netherlands,NLD,7.903,92.1,5
Belgium,BEL,1950,2,Finland,FIN,8.213,91.8,5
Belgium,BEL,1950,3,Norway,NOR,8.899,91.1,5
Belgium,BEL,1950,4,Argentina,ARG,9.324,90.7,5
Belgium,BEL,1950,5,Sweden,SWE,10.43,89.6,5
Belgium,BEL,1960,1,Finland,FIN,3.558,96.4,5
Belgium,BEL,1960,2,France,FRA,8.439,91.6,5
Belgium,BEL,1960,3,Netherlands,NLD,8.972,91.0,5
Belgium,BEL,1960,4,Italy,ITA,10.581,89.4,5
Belgium,BEL,1960,5,Argentina,ARG,11.484,88.5,5
Belgium,BEL,1970,1,Finland,FIN,4.091,95.9,4
Belgium,BEL,1970,2,Italy,ITA,7.452,92.5,5
Belgium,BEL,1970,3,Netherlands,NLD,8.231,91.8,5
Belgium,BEL,1970,4,Canada,CAN,11.559,88.4,5
Belgium,BEL,1970,5,Sweden,SWE,12.38,87.6,5
Belgium,BEL,1980,1,Finland,FIN,6.593,93.4,5
Belgium,BEL,1980,2,Netherlands,NLD,7.173,92.8,5
Belgium,BEL,1980,3,France,FRA,10.66,89.3,5
Belgium,BEL,1980,4,Italy,ITA,10.778,89.2,5
Belgium,BEL,1980,5,Sweden,SWE,10.871,89.1,5
Belgium,BEL,1990,1,Finland,FIN,5.16,94.8,5
Belgium,BEL,1990,2,Netherlands,NLD,7.797,92.2,5
Belgium,BEL,1990,3,Italy,ITA,8.987,91.0,5
Belgium,BEL,1990,4,Denmark,DNK,10.05,90.0,5
Belgium,BEL,1990,5,Sweden,SWE,10.563,89.4,5
Belgium,BEL,2000,1,Netherlands,NLD,4.71,95.3,5
Belgium,BEL,2000,2,Sweden,SWE,5.894,94.1,5
Belgium,BEL,2000,3,Italy,ITA,6.898,93.1,5
Belgium,BEL,2000,4,Finland,FIN,7.69,92.3,5
Belgium,BEL,2000,5,France,FRA,8.884,91.1,5
Bolivia,BOL,1880,1,Jamaica,JAM,1.626,98.4,2
Bolivia,BOL,1880,2,Portugal,PRT,1.971,98.0,2
Bolivia,BOL,1880,3,Brazil,BRA,2.058,97.9,2
Bolivia,BOL,1880,4,Mexico,MEX,2.736,97.3,2
Bolivia,BOL,1880,5,Cuba,CUB,4.253,95.7,2
Bolivia,BOL,1890,1,Mexico,MEX,2.887,97.1,2
Bolivia,BOL,1890,2,Brazil,BRA,3.327,96.7,2
Bolivia,BOL,1890,3,Russia,RUS,3.687,96.3,2
Bolivia,BOL,1890,4,Colombia,COL,3.792,96.2,2
Bolivia,BOL,1890,5,Portugal,PRT,5.75,94.3,2
Bolivia,BOL,1900,1,South Africa,ZAF,1.322,98.7,3
Bolivia,BOL,1900,2,South Korea,KOR,1.457,98.5,2
Bolivia,BOL,1900,3,Mexico,MEX,3.587,96.4,4
Bolivia,BOL,1900,4,Venezuela,VEN,4.518,95.5,4
Bolivia,BOL,1900,5,Portugal,PRT,5.086,94.9,3
Bolivia,BOL,1910,1,Portugal,PRT,2.169,97.8,3
Bolivia,BOL,1910,2,Venezuela,VEN,2.439,97.6,4
Bolivia,BOL,1910,3,South Korea,KOR,4.632,95.4,2
Bolivia,BOL,1910,4,Mexico,MEX,4.868,95.1,4
Bolivia,BOL,1910,5,South Africa,ZAF,5.197,94.8,3
Bolivia,BOL,1920,1,Colombia,COL,1.953,98.0,4
Bolivia,BOL,1920,2,Portugal,PRT,4.716,95.3,3
Bolivia,BOL,1920,3,Venezuela,VEN,5.513,94.5,4
Bolivia,BOL,1920,4,Jamaica,JAM,6.657,93.3,3
Bolivia,BOL,1920,5,Poland,POL,7.209,92.8,3
Bolivia,BOL,1930,1,Colombia,COL,1.709,98.3,4
Bolivia,BOL,1930,2,Portugal,PRT,6.006,94.0,3
Bolivia,BOL,1930,3,South Africa,ZAF,6.396,93.6,3
Bolivia,BOL,1930,4,Poland,POL,6.412,93.6,3
Bolivia,BOL,1930,5,Venezuela,VEN,7.82,92.2,4
Bolivia,BOL,1940,1,Poland,POL,3.877,96.1,2
Bolivia,BOL,1940,2,Colombia,COL,4.011,96.0,4
Bolivia,BOL,1940,3,South Africa,ZAF,5.55,94.4,3
Bolivia,BOL,1940,4,South Korea,KOR,5.71,94.3,3
Bolivia,BOL,1940,5,Philippines,PHL,6.572,93.4,3
Bolivia,BOL,1950,1,South Korea,KOR,12.347,87.7,5
Bolivia,BOL,1950,2,Egypt,EGY,12.62,87.4,5
Bolivia,BOL,1950,3,Peru,PER,18.196,81.8,5
Bolivia,BOL,1950,4,Colombia,COL,20.569,79.4,5
Bolivia,BOL,1950,5,Chile,CHL,22.796,77.2,5
Bolivia,BOL,1960,1,Indonesia,IDN,12.135,87.9,4
Bolivia,BOL,1960,2,Egypt,EGY,14.09,85.9,5
Bolivia,BOL,1960,3,Peru,PER,19.898,80.1,5
Bolivia,BOL,1960,4,South Korea,KOR,20.724,79.3,5
Bolivia,BOL,1960,5,Brazil,BRA,20.969,79.0,5
Bolivia,BOL,1970,1,Peru,PER,15.022,85.0,5
Bolivia,BOL,1970,2,Indonesia,IDN,19.777,80.2,4
Bolivia,BOL,1970,3,Egypt,EGY,20.211,79.8,5
Bolivia,BOL,1970,4,South Africa,ZAF,20.38,79.6,5
Bolivia,BOL,1970,5,Brazil,BRA,22.056,77.9,5
Bolivia,BOL,1980,1,Indonesia,IDN,15.905,84.1,4
Bolivia,BOL,1980,2,Egypt,EGY,18.189,81.8,5
Bolivia,BOL,1980,3,Philippines,PHL,18.337,81.7,5
Bolivia,BOL,1980,4,Peru,PER,18.853,81.1,5
Bolivia,BOL,1980,5,Brazil,BRA,26.217,73.8,5
Bolivia,BOL,1990,1,Philippines,PHL,14.513,85.5,5
Bolivia,BOL,1990,2,Indonesia,IDN,14.599,85.4,4
Bolivia,BOL,1990,3,Peru,PER,15.896,84.1,5
Bolivia,BOL,1990,4,Egypt,EGY,20.764,79.2,5
Bolivia,BOL,1990,5,Colombia,COL,22.486,77.5,5
Bolivia,BOL,2000,1,Brazil,BRA,13.729,86.3,5
Bolivia,BOL,2000,2,Egypt,EGY,14.347,85.7,5
Bolivia,BOL,2000,3,Colombia,COL,14.667,85.3,5
Bolivia,BOL,2000,4,Russia,RUS,15.736,84.3,4
Bolivia,BOL,2000,5,Philippines,PHL,17.027,83.0,5
Brazil,BRA,1820,1,Hungary,HUN,0.747,99.3,2
Brazil,BRA,1820,2,Colombia,COL,0.78,99.2,2
Brazil,BRA,1820,3,Chile,CHL,1.147,98.9,3
Brazil,BRA,1820,4,Australia,AUS,1.398,98.6,2
Brazil,BRA,1820,5,South Korea,KOR,1.714,98.3,2
Brazil,BRA,1850,1,Cuba,CUB,1.117,98.9,2
Brazil,BRA,1850,2,Jamaica,JAM,1.173,98.8,2
Brazil,BRA,1850,3,Colombia,COL,1.853,98.1,2
Brazil,BRA,1850,4,Poland,POL,2.322,97.7,3
Brazil,BRA,1850,5,South Africa,ZAF,3.506,96.5,2
Brazil,BRA,1870,1,Jamaica,JAM,3.165,96.8,3
Brazil,BRA,1870,2,Cuba,CUB,4.677,95.3,2
Brazil,BRA,1870,3,Indonesia,IDN,4.884,95.1,3
Brazil,BRA,1870,4,Poland,POL,6.152,93.8,3
Brazil,BRA,1870,5,South Africa,ZAF,6.695,93.3,3
Brazil,BRA,1880,1,Bolivia,BOL,2.058,97.9,2
Brazil,BRA,1880,2,Mexico,MEX,2.091,97.9,2
Brazil,BRA,1880,3,Jamaica,JAM,2.895,97.1,3
Brazil,BRA,1880,4,Peru,PER,3.212,96.8,2
Brazil,BRA,1880,5,Colombia,COL,3.901,96.1,2
Brazil,BRA,1890,1,Bolivia,BOL,3.327,96.7,2
Brazil,BRA,1890,2,Cuba,CUB,4.795,95.2,2
Brazil,BRA,1890,3,Philippines,PHL,5.836,94.2,3
Brazil,BRA,1890,4,Egypt,EGY,5.903,94.1,3
Brazil,BRA,1890,5,South Korea,KOR,6.017,94.0,2
Brazil,BRA,1900,1,Peru,PER,3.428,96.6,3
Brazil,BRA,1900,2,Colombia,COL,4.523,95.5,4
Brazil,BRA,1900,3,Egypt,EGY,4.638,95.4,2
Brazil,BRA,1900,4,South Korea,KOR,5.382,94.6,2
Brazil,BRA,1900,5,Philippines,PHL,5.464,94.5,2
Brazil,BRA,1910,1,Peru,PER,4.632,95.4,4
Brazil,BRA,1910,2,South Korea,KOR,4.717,95.3,2
Brazil,BRA,1910,3,Philippines,PHL,5.754,94.2,4
Brazil,BRA,1910,4,Venezuela,VEN,7.151,92.8,4
Brazil,BRA,1910,5,Egypt,EGY,8.01,92.0,3
Brazil,BRA,1920,1,South Korea,KOR,3.902,96.1,3
Brazil,BRA,1920,2,Indonesia,IDN,4.334,95.7,2
Brazil,BRA,1920,3,South Africa,ZAF,4.84,95.2,2
Brazil,BRA,1920,4,Peru,PER,5.328,94.7,3
Brazil,BRA,1920,5,Philippines,PHL,5.665,94.3,3
Brazil,BRA,1930,1,South Korea,KOR,3.885,96.1,3
Brazil,BRA,1930,2,Indonesia,IDN,4.84,95.2,2
Brazil,BRA,1930,3,Mexico,MEX,5.118,94.9,4
Brazil,BRA,1930,4,Egypt,EGY,5.148,94.9,3
Brazil,BRA,1930,5,Philippines,PHL,5.668,94.3,3
Brazil,BRA,1940,1,Indonesia,IDN,4.655,95.3,2
Brazil,BRA,1940,2,Philippines,PHL,5.679,94.3,3
Brazil,BRA,1940,3,South Korea,KOR,5.886,94.1,3
Brazil,BRA,1940,4,Mexico,MEX,5.951,94.0,4
Brazil,BRA,1940,5,Egypt,EGY,7.369,92.6,3
Brazil,BRA,1950,1,Mexico,MEX,5.897,94.1,5
Brazil,BRA,1950,2,Philippines,PHL,6.718,93.3,5
Brazil,BRA,1950,3,Colombia,COL,8.542,91.5,5
Brazil,BRA,1950,4,Peru,PER,11.168,88.8,5
Brazil,BRA,1950,5,South Africa,ZAF,11.424,88.6,5
Brazil,BRA,1960,1,Mexico,MEX,5.816,94.2,5
Brazil,BRA,1960,2,Philippines,PHL,7.547,92.5,5
Brazil,BRA,1960,3,Colombia,COL,10.999,89.0,5
Brazil,BRA,1960,4,Peru,PER,14.191,85.8,5
Brazil,BRA,1960,5,Portugal,PRT,14.79,85.2,5
Brazil,BRA,1970,1,Mexico,MEX,6.348,93.7,5
Brazil,BRA,1970,2,Colombia,COL,8.478,91.5,5
Brazil,BRA,1970,3,Peru,PER,9.605,90.4,5
Brazil,BRA,1970,4,Philippines,PHL,10.736,89.3,5
Brazil,BRA,1970,5,South Africa,ZAF,17.705,82.3,5
Brazil,BRA,1980,1,Colombia,COL,8.917,91.1,5
Brazil,BRA,1980,2,Peru,PER,9.843,90.2,5
Brazil,BRA,1980,3,Mexico,MEX,11.175,88.8,5
Brazil,BRA,1980,4,Egypt,EGY,15.643,84.4,5
Brazil,BRA,1980,5,South Africa,ZAF,15.714,84.3,5
Brazil,BRA,1990,1,Egypt,EGY,11.519,88.5,5
Brazil,BRA,1990,2,Colombia,COL,12.543,87.5,5
Brazil,BRA,1990,3,South Africa,ZAF,14.356,85.6,5
Brazil,BRA,1990,4,Philippines,PHL,14.776,85.2,5
Brazil,BRA,1990,5,Mexico,MEX,14.786,85.2,5
Brazil,BRA,2000,1,Colombia,COL,7.752,92.2,5
Brazil,BRA,2000,2,Venezuela,VEN,10.255,89.7,4
Brazil,BRA,2000,3,Uruguay,URY,11.747,88.3,4
Brazil,BRA,2000,4,Egypt,EGY,11.805,88.2,5
Brazil,BRA,2000,5,Bolivia,BOL,13.729,86.3,5
Canada,CAN,1820,1,Ireland,IRL,1.752,98.2,3
Canada,CAN,1820,2,Norway,NOR,3.034,97.0,3
Canada,CAN,1820,3,Finland,FIN,3.635,96.4,2
Canada,CAN,1820,4,Argentina,ARG,5.172,94.8,3
Canada,CAN,1820,5,Hungary,HUN,5.467,94.5,2
Canada,CAN,1830,1,Spain,ESP,2.652,97.3,2
Canada,CAN,1830,2,Sweden,SWE,3.107,96.9,2
Canada,CAN,1830,3,Portugal,PRT,3.143,96.9,2
Canada,CAN,1830,4,Norway,NOR,3.755,96.2,2
Canada,CAN,1830,5,Australia,AUS,5.941,94.1,2
Canada,CAN,1840,1,Greece,GRC,1.784,98.2,2
Canada,CAN,1840,2,Spain,ESP,4.822,95.2,2
Canada,CAN,1840,3,Norway,NOR,5.433,94.6,2
Canada,CAN,1840,4,Sweden,SWE,6.302,93.7,2
Canada,CAN,1840,5,Venezuela,VEN,7.384,92.6,2
Canada,CAN,1850,1,Venezuela,VEN,4.629,95.4,2
